n_amenageur;n_operateur;n_enseigne;id_station;n_station;ad_station;code_insee;Xlongitude;Ylatitude;nbre_pdc;id_pdc;puiss_max;type_prise;acces_recharge;accessibilite;observations;date_maj
Ville d'Avray;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V12*P92077*003;VILLE D'AVRAY - Avenue Thierry;Avenue Thierry 92410 VILLE D'AVRAY;92077;2,1791586;48,8278246;2;FR*V12*E92077*003*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Ville d'Avray;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V12*P92077*003;VILLE D'AVRAY - Avenue Thierry;Avenue Thierry 92410 VILLE D'AVRAY;92077;2,1791586;48,8278246;2;FR*V12*E92077*003*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Ville d'Avray;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V12*P92077*004;VILLE D'AVRAY - Chemin Desvalieres;Chemin Desvalieres 92410 VILLE D'AVRAY;92077;2,1969662;48,8236932;2;FR*V12*E92077*004*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Ville d'Avray;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V12*P92077*004;VILLE D'AVRAY - Chemin Desvalieres;Chemin Desvalieres 92410 VILLE D'AVRAY;92077;2,1969662;48,8236932;2;FR*V12*E92077*004*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Ville d'Avray;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V12*P92077*006;VILLE D'AVRAY - Rue De La Ronce;Rue De La Ronce 92410 VILLE D'AVRAY;92077;2,1881317;48,8233289;2;FR*V12*E92077*006*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Ville d'Avray;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V12*P92077*006;VILLE D'AVRAY - Rue De La Ronce;Rue De La Ronce 92410 VILLE D'AVRAY;92077;2,1881317;48,8233289;2;FR*V12*E92077*006*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Ville d'Avray;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V12*P92077*005;VILLE D'AVRAY - Chemin Desvalieres;Chemin Desvalieres 92410 VILLE D'AVRAY;92077;2,194737;48,8220449;2;FR*V12*E92077*005*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Ville d'Avray;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V12*P92077*005;VILLE D'AVRAY - Chemin Desvalieres;Chemin Desvalieres 92410 VILLE D'AVRAY;92077;2,194737;48,8220449;2;FR*V12*E92077*005*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Ville d'Avray;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V12*P92077*002;VILLE D'AVRAY - Rue Des Marnes;Rue Des Marnes 92410 VILLE D'AVRAY;92077;2,1836459;48,8282496;2;FR*V12*E92077*002*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Ville d'Avray;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V12*P92077*002;VILLE D'AVRAY - Rue Des Marnes;Rue Des Marnes 92410 VILLE D'AVRAY;92077;2,1836459;48,8282496;2;FR*V12*E92077*002*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Ville d'Avray;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V12*P92077*001;VILLE D'AVRAY - Rue De Versailles;Rue De Versailles 92410 VILLE D'AVRAY;92077;2,1815954;48,8217601;2;FR*V12*E92077*001*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
Ville d'Avray;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*V12*P92077*001;VILLE D'AVRAY - Rue De Versailles;Rue De Versailles 92410 VILLE D'AVRAY;92077;2,1815954;48,8217601;2;FR*V12*E92077*001*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
GOLF CLUB DE LYON;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G53*P38557*001;VILLETTE D'ANTHON - Rue Des Acacias - Horaires d’ouverture : 8h30-17h30 ;Rue Des Acacias - Horaires d’ouverture : 8h30-17h30 38280 VILLETTE D'ANTHON;38557;5,111916;45,803378;4;FR*G53*E38557*001*3;18;T3 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
GOLF CLUB DE LYON;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G53*P38557*001;VILLETTE D'ANTHON - Rue Des Acacias - Horaires d’ouverture : 8h30-17h30 ;Rue Des Acacias - Horaires d’ouverture : 8h30-17h30 38280 VILLETTE D'ANTHON;38557;5,111916;45,803378;4;FR*G53*E38557*001*4;18;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
GOLF CLUB DE LYON;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G53*P38557*001;VILLETTE D'ANTHON - Rue Des Acacias - Horaires d’ouverture : 8h30-17h30 ;Rue Des Acacias - Horaires d’ouverture : 8h30-17h30 38280 VILLETTE D'ANTHON;38557;5,111916;45,803378;4;FR*G53*E38557*001*2;18;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
GOLF CLUB DE LYON;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G53*P38557*001;VILLETTE D'ANTHON - Rue Des Acacias - Horaires d’ouverture : 8h30-17h30 ;Rue Des Acacias - Horaires d’ouverture : 8h30-17h30 38280 VILLETTE D'ANTHON;38557;5,111916;45,803378;4;FR*G53*E38557*001*1;18;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
BE TROM;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G38*P33550*001;VILLENAVE D'ORNON - Avenue Du 7Eme Art;Avenue Du 7Eme Art 33140 VILLENAVE D'ORNON;33550;-0,534239;44,788631;8;FR*G38*E33550*001*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
BE TROM;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G38*P33550*001;VILLENAVE D'ORNON - Avenue Du 7Eme Art;Avenue Du 7Eme Art 33140 VILLENAVE D'ORNON;33550;-0,534239;44,788631;8;FR*G38*E33550*001*6;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
BE TROM;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G38*P33550*001;VILLENAVE D'ORNON - Avenue Du 7Eme Art;Avenue Du 7Eme Art 33140 VILLENAVE D'ORNON;33550;-0,534239;44,788631;8;FR*G38*E33550*001*7;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
BE TROM;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G38*P33550*001;VILLENAVE D'ORNON - Avenue Du 7Eme Art;Avenue Du 7Eme Art 33140 VILLENAVE D'ORNON;33550;-0,534239;44,788631;8;FR*G38*E33550*001*5;50;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
BE TROM;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G38*P33550*001;VILLENAVE D'ORNON - Avenue Du 7Eme Art;Avenue Du 7Eme Art 33140 VILLENAVE D'ORNON;33550;-0,534239;44,788631;8;FR*G38*E33550*001*1;50;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
BE TROM;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G38*P33550*001;VILLENAVE D'ORNON - Avenue Du 7Eme Art;Avenue Du 7Eme Art 33140 VILLENAVE D'ORNON;33550;-0,534239;44,788631;8;FR*G38*E33550*001*8;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
BE TROM;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G38*P33550*001;VILLENAVE D'ORNON - Avenue Du 7Eme Art;Avenue Du 7Eme Art 33140 VILLENAVE D'ORNON;33550;-0,534239;44,788631;8;FR*G38*E33550*001*3;50;COMBO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
BE TROM;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G38*P33550*001;VILLENAVE D'ORNON - Avenue Du 7Eme Art;Avenue Du 7Eme Art 33140 VILLENAVE D'ORNON;33550;-0,534239;44,788631;8;FR*G38*E33550*001*2;50;CHADEMO;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
TM _Parking;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A31*P31555*009;TOULOUSE - Rue du Docteur Suzanne Noël - Parking du barry - Parking P1;Rue du Docteur Suzanne Noël - Parking du barry 31300 TOULOUSE;31555;1,404541373;43,60150146;4;FR*A31*E31555*009*6;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
TM _Parking;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A31*P31555*009;TOULOUSE - Rue du Docteur Suzanne Noël - Parking du barry - Parking P1;Rue du Docteur Suzanne Noël - Parking du barry 31300 TOULOUSE;31555;1,404541373;43,60150146;4;FR*A31*E31555*009*5;22;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
TM _Parking;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A31*P31555*009;TOULOUSE - Rue du Docteur Suzanne Noël - Parking du barry - Parking P1;Rue du Docteur Suzanne Noël - Parking du barry 31300 TOULOUSE;31555;1,404541373;43,60150146;4;FR*A31*E31555*009*4;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
TM _Parking;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A31*P31555*009;TOULOUSE - Rue du Docteur Suzanne Noël - Parking du barry - Parking P1;Rue du Docteur Suzanne Noël - Parking du barry 31300 TOULOUSE;31555;1,404541373;43,60150146;4;FR*A31*E31555*009*3;22;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
TM _Parking;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A31*P31555*009;TOULOUSE - Rue du Docteur Suzanne Noël - Parking du barry - Parking P1;Rue du Docteur Suzanne Noël - Parking du barry 31300 TOULOUSE;31555;1,404541373;43,60150146;4;FR*A31*E31555*009*2;4;EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
TM _Parking;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A31*P31555*009;TOULOUSE - Rue du Docteur Suzanne Noël - Parking du barry - Parking P1;Rue du Docteur Suzanne Noël - Parking du barry 31300 TOULOUSE;31555;1,404541373;43,60150146;4;FR*A31*E31555*009*1;22;T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
TM _Parking;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1,408082;43,600326;8;FR*A31*E31555*002*4;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
TM _Parking;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1,408082;43,600326;8;FR*A31*E31555*002*5;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
TM _Parking;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1,408082;43,600326;8;FR*A31*E31555*002*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
TM _Parking;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1,408082;43,600326;8;FR*A31*E31555*002*8;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
TM _Parking;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1,408082;43,600326;8;FR*A31*E31555*002*3;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
TM _Parking;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1,408082;43,600326;8;FR*A31*E31555*002*6;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
TM _Parking;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1,408082;43,600326;8;FR*A31*E31555*002*7;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
TM _Parking;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*A31*P31555*002;TOULOUSE - Rue André SAVES - Parking P3;Rue André SAVES 31300 TOULOUSE;31555;1,408082;43,600326;8;FR*A31*E31555*002*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
DOCUWORLD;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*DWD*P44172*001;SAINTE LUCE SUR LOIRE - Rue Gutemberg;Rue Gutemberg 44980 SAINTE LUCE SUR LOIRE;44172;-1,483519077;47,26628585;6;FR*DWD*E44172*001*3;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
DOCUWORLD;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*DWD*P44172*001;SAINTE LUCE SUR LOIRE - Rue Gutemberg;Rue Gutemberg 44980 SAINTE LUCE SUR LOIRE;44172;-1,483519077;47,26628585;6;FR*DWD*E44172*001*4;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
DOCUWORLD;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*DWD*P44172*001;SAINTE LUCE SUR LOIRE - Rue Gutemberg;Rue Gutemberg 44980 SAINTE LUCE SUR LOIRE;44172;-1,483519077;47,26628585;6;FR*DWD*E44172*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
DOCUWORLD;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*DWD*P44172*001;SAINTE LUCE SUR LOIRE - Rue Gutemberg;Rue Gutemberg 44980 SAINTE LUCE SUR LOIRE;44172;-1,483519077;47,26628585;6;FR*DWD*E44172*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
DOCUWORLD;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*DWD*P44172*001;SAINTE LUCE SUR LOIRE - Rue Gutemberg;Rue Gutemberg 44980 SAINTE LUCE SUR LOIRE;44172;-1,483519077;47,26628585;6;FR*DWD*E44172*001*5;7;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
DOCUWORLD;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*DWD*P44172*001;SAINTE LUCE SUR LOIRE - Rue Gutemberg;Rue Gutemberg 44980 SAINTE LUCE SUR LOIRE;44172;-1,483519077;47,26628585;6;FR*DWD*E44172*001*6;7;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P47031*001;"BOE - Z.A.C. De Gardes - RUE DE GARDES LIEU DIT 'ARTIGUELOUBE"" """;" Z.A.C. de Gardes - RUE DE GARDES LIEU DIT 'ARTIGUELOUBE"""" 47550 BOE";47031;0,637229;44,178115;2;FR*G52*E47031*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P47031*001;"BOE - Z.A.C. De Gardes - RUE DE GARDES LIEU DIT 'ARTIGUELOUBE"" """;" Z.A.C. de Gardes - RUE DE GARDES LIEU DIT 'ARTIGUELOUBE"""" 47550 BOE";47031;0,637229;44,178115;2;FR*G52*E47031*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P33424*001;SAINT LAURENT DU MEDOC - Lots 12 Et 13 Champ De Saussac Nord;Lots 12 Et 13 Champ De Saussac Nord 33112 SAINT LAURENT DU MEDOC;33424;-0,801204;45,137099;0;FR*G52*E33424*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P33424*001;SAINT LAURENT DU MEDOC - Lots 12 Et 13 Champ De Saussac Nord;Lots 12 Et 13 Champ De Saussac Nord 33112 SAINT LAURENT DU MEDOC;33424;-0,801204;45,137099;0;FR*G52*E33424*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P24037*001;BERGERAC - Rue Maurice Barat;Rue Maurice Barat 24100 BERGERAC;24037;0,489061;44,848523;2;FR*G52*E24037*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P24037*001;BERGERAC - Rue Maurice Barat;Rue Maurice Barat 24100 BERGERAC;24037;0,489061;44,848523;2;FR*G52*E24037*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P85191*001;LA ROCHE SUR YON - Rue Pierre Gilles De Gennes;Rue Pierre Gilles De Gennes 85000 LA ROCHE SUR YON;85191;-1,405955;46,639895;2;FR*G52*E85191*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P85191*001;LA ROCHE SUR YON - Rue Pierre Gilles De Gennes;Rue Pierre Gilles De Gennes 85000 LA ROCHE SUR YON;85191;-1,405955;46,639895;2;FR*G52*E85191*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P65304*001;MAUBOURGUET - ZI DU MARMAJOU;ZI DU MARMAJOU 65700 MAUBOURGUET;65304;0,046448;43,440936;2;FR*G52*E65304*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P65304*001;MAUBOURGUET - ZI DU MARMAJOU;ZI DU MARMAJOU 65700 MAUBOURGUET;65304;0,046448;43,440936;2;FR*G52*E65304*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P79061*001;CELLES SUR BELLE - Avenue De Niort;Avenue De Niort 79370 CELLES SUR BELLE;79061;-0,223744;46,267879;0;FR*G52*E79061*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P79061*001;CELLES SUR BELLE - Avenue De Niort;Avenue De Niort 79370 CELLES SUR BELLE;79061;-0,223744;46,267879;0;FR*G52*E79061*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P74220*001;REIGNIER ESERY - Zac De L'Eculaz - Rue De La Tour;Zac De L'Eculaz - Rue De La Tour 74930 REIGNIER ESERY;74220;6,301597;46,132742;0;FR*G52*E74220*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P74220*001;REIGNIER ESERY - Zac De L'Eculaz - Rue De La Tour;Zac De L'Eculaz - Rue De La Tour 74930 REIGNIER ESERY;74220;6,301597;46,132742;0;FR*G52*E74220*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P40179*001;MEES - ROUTE DU CLEDON;ROUTE DU CLEDON 40990 MEES;40179;-1,13623;43,717272;2;FR*G52*E40179*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P40179*001;MEES - ROUTE DU CLEDON;ROUTE DU CLEDON 40990 MEES;40170;-1,13623;43,717272;2;FR*G52*E40179*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P34003*001;AGDE - Rue Victor De Moléon;Rue Victor De Moléon 34300 AGDE;34003;3,492863;43,308301;2;FR*G52*E34003*001*1;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P34003*001;AGDE - Rue Victor De Moléon;Rue Victor De Moléon 34300 AGDE;34003;3,492863;43,308301;2;FR*G52*E34003*001*2;22;T2 - EF;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P81271*001;SAINT SULPICE LA POINTE - ZA LES CADAUX LIEU DIT LES CADAUX;ZA LES CADAUX LIEU DIT LES CADAUX 81370 SAINT SULPICE LA POINTE;81271;1,712163;43,760885;2;FR*G52*E81271*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P81271*001;SAINT SULPICE LA POINTE - ZA LES CADAUX LIEU DIT LES CADAUX;ZA LES CADAUX LIEU DIT LES CADAUX 81370 SAINT SULPICE LA POINTE;81271;1,712163;43,760885;2;FR*G52*E81271*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P59343*001;LESQUIN - Rue Du Calvaire;Rue Du Calvaire 59810 LESQUIN;59343;3,116002;50,582941;0;FR*G52*E59343*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P59343*001;LESQUIN - Rue Du Calvaire;Rue Du Calvaire 59810 LESQUIN;59343;3,116002;50,582941;0;FR*G52*E59343*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P34270*001;ST JEAN DE VEDAS - Rue Alberto Santos Dumont;Rue Alberto Santos Dumont 34430 ST JEAN DE VEDAS;34270;3,846718;43,557796;2;FR*G52*E34270*001*1;50;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P34270*001;ST JEAN DE VEDAS - Rue Alberto Santos Dumont;Rue Alberto Santos Dumont 34430 ST JEAN DE VEDAS;34270;3,846718;43,557796;2;FR*G52*E34270*001*2;50;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P24256*001;MARSAC SUR L'ISLE (GO) - Avenue Du Parc Zae Peri Ouest;Avenue Du Parc Zae Peri Ouest 24430 MARSAC SUR L'ISLE (GO);24256;0,665889;45,192806;0;FR*G52*E24256*001*4;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P24256*001;MARSAC SUR L'ISLE (GO) - Avenue Du Parc Zae Peri Ouest;Avenue Du Parc Zae Peri Ouest 24430 MARSAC SUR L'ISLE (GO);24256;0,665889;45,192806;0;FR*G52*E24256*001*3;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P24256*001;MARSAC SUR L'ISLE (GO) - Avenue Du Parc Zae Peri Ouest;Avenue Du Parc Zae Peri Ouest 24430 MARSAC SUR L'ISLE (GO);24256;0,665889;45,192806;0;FR*G52*E24256*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P24256*001;MARSAC SUR L'ISLE (GO) - Avenue Du Parc Zae Peri Ouest;Avenue Du Parc Zae Peri Ouest 24430 MARSAC SUR L'ISLE (GO);24256;0,665889;45,192806;0;FR*G52*E24256*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P93005*001;AULNAY SOUS BOIS - RUE HENRI BECQUEREL;RUE HENRI BECQUEREL 93600 AULNAY SOUS BOIS;93005;2,48;48,947414;2;FR*G52*E93005*001*1;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
CHAUSSON MATERIAUX;BOUYGUES ENERGIES ET SERVICES;Alizé Liberté;FR*G52*P93005*001;AULNAY SOUS BOIS - RUE HENRI BECQUEREL;RUE HENRI BECQUEREL 93600 AULNAY SOUS BOIS;93005;2,48;48,947414;2;FR*G52*E93005*001*2;22;EF - T2;payant;24h/24 7j/7;Recharge par badge et avec une application smartphone;07/10/2020
